,Energy_0,Corr_0,Homogen_0,Contrast_0,ASM_0,Energy_45,Corr_45,Homogen_45,Contrast_45,ASM_45,Energy_90,Corr_90,Homogen_90,Contrast_90,ASM_90,Energy_135,Corr_135,Homogen_135,Contrast_135,ASM_135,output,filenames
0,0.26025282905860375,0.6915584245772369,0.4845881356329573,2501.210165513834,0.06773153503300683,0.21713438378380773,0.35142403790592996,0.3216464782623444,5238.750372000744,0.06773153503300683,0.21583064365827428,0.34438892638745244,0.31232365722711697,5293.912873641304,0.06773153503300683,0.2192960742589351,0.3768006327707988,0.33269808143995455,5033.417524335049,0.06773153503300683,0,dataset/0/fish_18.jpg
0,0.21913702272182525,0.3666546464096481,0.3277324763350925,4448.598598073122,0.04802103472738575,0.2202193762617194,0.3710940226545222,0.3347444283985903,4409.129828259656,0.04802103472738575,0.22928817869898907,0.4765929252440344,0.3704232040250399,3675.188982213439,0.04802103472738575,0.22005669520285612,0.3603253692896624,0.3365867337120182,4484.799197098395,0.04802103472738575,0,dataset/0/fish_24.jpg
0,0.21842422205076487,0.36820592593683465,0.3314845929500116,4492.351315464427,0.04770914077848183,0.22187449844332116,0.40677577890511124,0.35036935517262524,4213.7460939921875,0.04770914077848183,0.23422893009511458,0.5261153832471163,0.39620655261236754,3370.526479125494,0.04770914077848183,0.21975558470235712,0.3780978414929567,0.3410223989089466,4417.49736499473,0.04770914077848183,0,dataset/0/fish_25.jpg
0,0.21187230183054806,0.26653707142583843,0.30558879855278265,6003.144979001977,0.044889872282974856,0.21033236633157615,0.2063768952930591,0.30056009606998496,6505.112902225805,0.044889872282974856,0.2764371310340509,0.7708533917985656,0.5349338910358745,1881.785001852767,0.044889872282974856,0.21105083201005534,0.20689570701090063,0.3046356280019282,6500.589032178064,0.044889872282974856,0,dataset/0/fish_19.jpg
0,0.23207201030172742,0.4901577239447317,0.3826739656788098,3462.843719120553,0.05385741796548507,0.2390311126773307,0.5362998840522947,0.414818498353093,3144.954491908984,0.05385741796548507,0.24559466795385088,0.5908131875332663,0.4363654147681379,2780.910310647233,0.05385741796548507,0.2363637269930018,0.5291575040542063,0.40093620987492473,3193.4463233926467,0.05385741796548507,0,dataset/0/fish_26.jpg
0,0.2820034267813637,0.7581120628816167,0.551230599185155,1651.6727241847825,0.07952593271643196,0.25150412583504117,0.6031070038091578,0.4480809111699084,2701.60199020398,0.07952593271643196,0.2436042291381706,0.5542664111456576,0.4184431055645792,3034.296875,0.07952593271643196,0.25356320072898964,0.6204840266675978,0.4556591018406692,2583.263206026412,0.07952593271643196,0,dataset/0/fish_22.jpg
0,0.26845044583548533,0.699797244670502,0.5108227169060925,2064.2518527667985,0.07206564186927084,0.23134141523663146,0.43758704606515747,0.38266003121841685,3868.8631192262383,0.07206564186927084,0.22584367558891003,0.36973106006516193,0.3570577905983931,4344.523190464427,0.07206564186927084,0.23137364738198835,0.4307716875467164,0.38470381723504904,3915.8427676855354,0.07206564186927084,0,dataset/0/fish_23.jpg
0,0.2671961849753357,0.5519487076552612,0.46334682053654286,2560.222779767787,0.07139380126537381,0.27839291163415597,0.6081867337206155,0.5053050945108502,2234.5969991939983,0.07139380126537381,0.311309396548698,0.7682381238151201,0.6093060555075003,1326.7297276432807,0.07139380126537381,0.2764952479088613,0.5982230091911631,0.49650348869511773,2291.2986855973713,0.07139380126537381,0,dataset/0/fish_21.jpg
0,0.24637207188811497,0.603636687581645,0.4342048350190473,2901.466325963439,0.06069919780644249,0.21362401169037842,0.24364742265965167,0.3012353733983716,5537.054699609399,0.06069919780644249,0.20897167067763633,0.1324700044372368,0.2656007154304917,6363.856595849802,0.06069919780644249,0.21320652389269307,0.25426452979037834,0.29733188804256117,5459.719821439643,0.06069919780644249,0,dataset/0/fish_20.jpg
0,0.23188724874297165,0.4495596544667686,0.38554763529292835,3988.784137228261,0.0537716961295848,0.23353894187379398,0.464480969800786,0.3905728798156488,3866.769096038192,0.0537716961295848,0.23752304356045784,0.5034502634248195,0.40478811260521186,3581.009989500988,0.0537716961295848,0.23293421317331986,0.46231990347820673,0.3895486377770252,3882.666532333065,0.0537716961295848,0,dataset/0/fish_9.jpg
0,0.2346532685544166,0.469042471207777,0.3813745144472873,3379.307018898221,0.05506215644327116,0.23848218646952557,0.5078963998306302,0.39606842736963577,3124.384943269886,0.05506215644327116,0.24788806941757224,0.587577233062356,0.43025368822887367,2623.73400444664,0.05506215644327116,0.23826834092569257,0.5021866297840601,0.39506102456453884,3160.466333932668,0.05506215644327116,0,dataset/0/fish_8.jpg
0,0.21504365938566722,0.3390334072054099,0.31375182636965676,5333.859730113636,0.04624377544197886,0.23319169984855379,0.5441677566576878,0.387298824481632,3681.2288889577776,0.04624377544197886,0.26400862327716473,0.7314687956258403,0.48941751798750244,2173.624135375494,0.04624377544197886,0.22769420293431455,0.4944085528680254,0.3641441717087868,4083.057272614545,0.04624377544197886,1,dataset/1/EUS8.jpg
0,0.2617132352345157,0.6930699879811931,0.4899729623572208,2292.805258769763,0.06849381749691694,0.22793175941899804,0.4639543273697283,0.367200288831932,3999.468302436605,0.06849381749691694,0.2155504145279575,0.3025832373259988,0.30860101383198074,5210.48130249506,0.06849381749691694,0.23111064962116268,0.5047189086693205,0.37543509909096195,3695.6203267406536,0.06849381749691694,1,dataset/1/EUS9.jpg
0,0.28563148132523913,0.7197838664875378,0.5664031510883448,2616.376003582016,0.08158534312405043,0.26954032750065804,0.6706668523280376,0.5142206264973898,3066.7145824291647,0.08158534312405043,0.2671619956345523,0.6613580536214803,0.5090083966026245,3165.53120368083,0.08158534312405043,0.2701189633027002,0.6678217315750146,0.5177841298975527,3093.866482732966,0.08158534312405043,1,dataset/1/EUS21.jpg
0,0.28392226900638706,0.7201394923585817,0.5657879596995204,2576.041316699605,0.08061185483773523,0.26825879067763514,0.6718981637026628,0.5153385451599591,3011.155790811582,0.08061185483773523,0.2651652982626345,0.661994324596827,0.5077298032208502,3113.752177000988,0.08061185483773523,0.2682938473093747,0.6682527808048795,0.517089275217103,3045.26162502325,0.08061185483773523,1,dataset/1/EUS20.jpg
0,0.30733895948454376,0.7422272659886469,0.5676184148100081,3058.062747035573,0.09445723601704203,0.29054802528116125,0.6731470326834117,0.5088195132452378,3867.047368094736,0.09445723601704203,0.2981082778811755,0.6987783216449192,0.5175391936133922,3578.610872653162,0.09445723601704203,0.2914087902817836,0.6730260916405638,0.5168921063133747,3868.514942029884,0.09445723601704203,1,dataset/1/EUS22.jpg
0,0.23426086370296528,0.5254294377581946,0.3935000384354518,4301.105484189723,0.054878152262859276,0.2371095658868702,0.5398607978907941,0.40700071654679226,4159.757455514911,0.054878152262859276,0.2516210302601737,0.6190990244810076,0.4637718865705038,3452.349385499012,0.054878152262859276,0.23495103134957235,0.524746835130856,0.40059834080149626,4296.526784053568,0.054878152262859276,1,dataset/1/EUS23.jpg
0,0.24109956692040765,0.5467006649504217,0.4175710808400911,3901.6537178853755,0.05812900116920813,0.23185560642967834,0.4476824642087123,0.38542490525617445,4728.841574183149,0.05812900116920813,0.24230533628742076,0.546215449770166,0.42315922169715564,3886.4299036561265,0.05812900116920813,0.23356657323696456,0.4637391700613394,0.38961059593067526,4591.380107260215,0.05812900116920813,1,dataset/1/EUS24.jpg
0,0.21441880059085378,0.2990247825513351,0.3086199028248292,5824.315171072134,0.04597542204682031,0.2280607383726833,0.4748173758962452,0.3666346756131771,4359.515531031062,0.04597542204682031,0.28217106950261683,0.7960951258160286,0.5499565796483058,1694.770210597826,0.04597542204682031,0.22830633531709646,0.47709507032448256,0.366618915173311,4339.93009486019,0.04597542204682031,1,dataset/1/EUS18.jpg
0,0.28252203467824677,0.6352176257155977,0.4864634182029224,4014.27302062747,0.07981870007873648,0.2885467844633765,0.6634147696960553,0.5151407921419149,3700.6981213962426,0.07981870007873648,0.31733798613704134,0.7997721513898385,0.6144847612131026,2207.929533102767,0.07981870007873648,0.28424194021572385,0.6510661335062736,0.5001248662412088,3836.7799925599847,0.07981870007873648,1,dataset/1/EUS19.jpg
0,0.2253457022092654,0.4201251864585121,0.3670025696965156,4781.321671195652,0.05078068550418691,0.2326490566155764,0.4663652755419322,0.4045571211153477,4403.464830429661,0.05078068550418691,0.2787697727954861,0.7671513979436954,0.5505442731429866,1930.3242341897235,0.05078068550418691,0.22902631703694176,0.4437460269716108,0.38850219679414627,4590.422112344225,0.05078068550418691,1,dataset/1/EUS25.jpg
0,0.22870570462114498,0.45037635550165367,0.3703019527334947,4034.910897356719,0.05230629932625441,0.2474567614153029,0.5983187501334137,0.44152275534095275,2944.349169198338,0.05230629932625441,0.2881747695752463,0.7916863029982801,0.5751405775555006,1526.5710072875493,0.05230629932625441,0.24526665249618157,0.5804360789195382,0.43227062794384785,3075.295601091202,0.05230629932625441,1,dataset/1/EUS14.jpg
0,0.21912420002836477,0.3971468736780447,0.31905853826369907,5060.789309535574,0.048015415038070816,0.22353851084916768,0.43293955797012385,0.34881684568659554,4757.5372775745545,0.048015415038070816,0.25527842248549815,0.6538817373737585,0.4561010658781698,2904.959872159091,0.048015415038070816,0.2236609186550615,0.438370362686138,0.3406224750472555,4712.085265670531,0.048015415038070816,1,dataset/1/EUS15.jpg
0,0.22296745594120607,0.3782636973783295,0.3422709194358264,5151.586107336956,0.049714486408893664,0.23858142357726642,0.543349551154338,0.4087359935431609,3775.4451763903526,0.049714486408893664,0.3047525818027491,0.8472220492209633,0.626090757282168,1261.6926414278655,0.049714486408893664,0.23610477665252613,0.5155200628047667,0.3998689978280102,4005.9683334366673,0.049714486408893664,1,dataset/1/EUS17.jpg
0,0.20238576139843603,-0.036705148024860926,0.20674664006104265,9244.79408041008,0.040959996416824684,0.20294620969235017,0.06797850326982394,0.23384621771762826,8301.058869117738,0.040959996416824684,0.25068314401411396,0.6508258639829629,0.44641193897594555,3111.084486166008,0.040959996416824684,0.2024247613941343,0.06499851216938544,0.23119539165881053,8327.462737925474,0.040959996416824684,1,dataset/1/EUS16.jpg
0,0.21217302279293082,0.3296091379959901,0.2949260827463513,5947.560647233202,0.04501739160108954,0.2272624376764795,0.501820986234485,0.34895271699022345,4416.969247938496,0.04501739160108954,0.25918370551806735,0.7002444856722793,0.46560666124742295,2658.0899209486165,0.04501739160108954,0.2220165995343247,0.453359187374623,0.3282290821314203,4846.617521235043,0.04501739160108954,1,dataset/1/EUS12.jpg
0,0.2574838510503187,0.6942261026888238,0.46102631265826305,2389.8141674901185,0.06629793355170269,0.2759579299101798,0.7691051748642028,0.528560528494114,1806.1579143158287,0.06629793355170269,0.2987936353169522,0.8222708244905325,0.6117148553730354,1396.9733510375495,0.06629793355170269,0.2721088375624389,0.7503390535106457,0.5175098715921728,1953.3129146258293,0.06629793355170269,1,dataset/1/EUS13.jpg
0,0.258197094797751,0.6066035391082077,0.4684277214035654,2624.986027050395,0.0666657397619988,0.27241381784218616,0.6888789590553182,0.5186056909607896,2078.3659557319115,0.0666657397619988,0.31758559327004765,0.8413452021916276,0.655509602386334,1063.2590939970355,0.0666657397619988,0.2758066413330349,0.7022366984322508,0.528417156302071,1989.7664765329532,0.0666657397619988,1,dataset/1/EUS11.jpg
0,0.2586831698325061,0.6561237087842787,0.471687273535676,2720.8922461709485,0.0669169823545932,0.2573675164329972,0.6506992691650489,0.46559425256819625,2753.781837063674,0.0669169823545932,0.2655422135254441,0.6918610790962336,0.4952276962236844,2432.689476284585,0.0669169823545932,0.2709383516504593,0.714463535681563,0.513929052146746,2249.2626015252026,0.0669169823545932,1,dataset/1/EUS10.jpg
0,0.2068902357704832,0.21993107473870105,0.2502586761252781,6601.136116600791,0.04280356965716613,0.22663193278623905,0.5037767595624373,0.34024580001716975,4193.283929567859,0.04280356965716613,0.2889753417364567,0.8270980101880956,0.5645614498874624,1460.2629539278655,0.04280356965716613,0.2263149712053091,0.49953756850862024,0.33964146093148995,4228.398133796268,0.04280356965716613,1,dataset/1/EUS1.jpg
0,0.23118664029297736,0.4803888046390265,0.37851143534831855,3998.0080132164035,0.0534472626499545,0.2424569051958891,0.5580366080693266,0.4272402453070924,3394.89227478455,0.0534472626499545,0.27063256256253054,0.7066192595184754,0.525440367631385,2257.2683887104745,0.0534472626499545,0.24063541090282684,0.5494456772141795,0.4169824188483393,3461.3881827763653,0.0534472626499545,1,dataset/1/EUS2.jpg
0,0.23370688487391286,0.5304269408548347,0.3885075271401138,3568.4399703557315,0.05461890803746836,0.2543040520930505,0.6760329450762238,0.4625101253299962,2459.3173011346025,0.05461890803746836,0.3022505775370794,0.8537141222023477,0.6153994806116787,1111.9601809535575,0.05461890803746836,0.25264182133072155,0.6610331646469868,0.45854063736592826,2572.976610453221,0.05461890803746836,1,dataset/1/EUS3.jpg
0,0.29633151295449345,0.6512154576382851,0.5549866466093014,2017.7323215167985,0.0878123655698991,0.31157058048701936,0.7175531690967719,0.6008640619279881,1632.6025172050345,0.0878123655698991,0.3367911238596116,0.7992240603895725,0.6710462438873833,1164.778640686759,0.0878123655698991,0.31358069390272264,0.7245905873851438,0.6062833533519476,1591.9093558187114,0.0878123655698991,1,dataset/1/EUS7.jpg
0,0.21808029468229656,0.3735380236634239,0.3389561440695862,5296.017771121542,0.0475590149287173,0.22082693383607846,0.40925126984080995,0.3464798843533494,4996.694742389484,0.0475590149287173,0.2672203421270124,0.7310433588825226,0.5060187316717503,2280.6050981966405,0.0475590149287173,0.22297913724849625,0.42231687453184347,0.36152603417682055,4885.901652303304,0.0475590149287173,1,dataset/1/EUS6.jpg
0,0.2277808415196437,0.4966621476276588,0.35222558468785525,3857.487663661067,0.051884111763397044,0.24553165100537536,0.6284266571884332,0.4255440392918089,2852.0978206956415,0.051884111763397044,0.31093181303792605,0.8677496086591924,0.6444854361892318,1019.9962481472331,0.051884111763397044,0.24406092675949917,0.6248738954020208,0.4182290355644468,2879.2646320292642,0.051884111763397044,1,dataset/1/EUS4.jpg
0,0.239329337875482,0.5721632912659794,0.41318457815049414,3318.112323987154,0.05727853196791662,0.24598770318159896,0.6101157427392151,0.4382140863268449,3020.4862669725344,0.05727853196791662,0.25578336547652103,0.6778804777345958,0.4700276607658354,2498.0548110177865,0.05727853196791662,0.2502157546097867,0.646351910147233,0.4526138481340769,2740.1510168020336,0.05727853196791662,1,dataset/1/EUS5.jpg
0,0.2644463887297117,0.6570303845192546,0.5071850042384352,2715.109622035573,0.06993189251218579,0.272277072312231,0.718011811275622,0.5281691217792708,2230.3982112964227,0.06993189251218579,0.26924593285963494,0.6828718809649252,0.5238570185959641,2508.032222702569,0.06993189251218579,0.26159237141973657,0.6466943709715056,0.497140241782787,2793.997752495505,0.06993189251218579,3,dataset/3/white-spot-disease.jpg.jpg
0,0.23023639520868433,0.46867191498062394,0.3831426585932926,4308.182497529644,0.053008797678689476,0.23881930890407727,0.5147352809562622,0.425314234752936,3941.8126976253952,0.053008797678689476,0.2633565405766248,0.6397634902902236,0.5158944007117168,2940.83207756917,0.053008797678689476,0.24533740302800253,0.5434123563522637,0.4502483763091424,3709.031744063488,0.053008797678689476,3,dataset/3/50129.jpg
0,0.2310012851382795,0.4076798858395846,0.3986902222716118,4544.167937870554,0.05336159373553671,0.2326793822506909,0.4266322195522193,0.40362779115806985,4380.011532023063,0.05336159373553671,0.23912870418752394,0.4743360365787624,0.42842665275396824,4024.348922307312,0.05336159373553671,0.2335089038065027,0.42846100603759063,0.40638592579249455,4365.988746977494,0.05336159373553671,3,dataset/3/67597.jpg
0,0.2283393194129832,0.4743833656011113,0.36878096522532144,3898.847826086957,0.052138844789984366,0.23315482554618777,0.5174629400542452,0.3923366177278078,3581.1543338086676,0.052138844789984366,0.24747534792435283,0.6063300764058402,0.45002759430606787,2929.458297307312,0.052138844789984366,0.24011607663730142,0.5786182569452782,0.41220987563669664,3127.275606051212,0.052138844789984366,3,dataset/3/white-spot-fish-disease.jpg.jpg
0,0.29799605096278986,0.6322450530016044,0.5939051057333882,2747.064615242095,0.08880164638941765,0.3175948923387451,0.7172599152484089,0.6508091936998268,2111.424561349123,0.08880164638941765,0.34291091390883055,0.8062651880428509,0.7154461948124393,1447.7272572875495,0.08880164638941765,0.31845067747287065,0.7265698362475361,0.6497947851412803,2042.0808016616033,0.08880164638941765,3,dataset/3/Snakeskin-Barb-With-Ich-or-White-Spot-Disease.jpg.jpg
0,0.3026176948039087,0.7095019546037469,0.6189199359479245,2400.217159708498,0.09157746920843163,0.3061039051597157,0.7222993138970868,0.6302780729999298,2297.8803552607105,0.09157746920843163,0.3181025029004789,0.756778595847938,0.6658779878719403,2018.8085783102767,0.09157746920843163,0.3152153986508158,0.7536570907707831,0.6555712323988008,2038.4755874511752,0.09157746920843163,3,dataset/3/WS1.jpg
0,0.24923073313110108,0.5791892377730701,0.45511226015676876,3366.149055088933,0.062115958337066124,0.247506819808583,0.562746881429728,0.4488451783732128,3488.229632959266,0.062115958337066124,0.2572351765081231,0.6266480955165682,0.4821291181241542,2979.733417737154,0.062115958337066124,0.2568299328508922,0.6378863157142688,0.47696213092264594,2889.0225835451674,0.062115958337066124,3,dataset/3/ich-or-white-spot-disease-causes-symptoms-and-treatment.jpg.jpg
0,0.2495451967381966,0.605917355073434,0.4553243574791549,2818.150182188735,0.06227280521510525,0.25440811364458144,0.628658975220035,0.47261431000016507,2655.134416268833,0.06227280521510525,0.2651233320629762,0.6810704684329311,0.5095374467930602,2285.0414865365615,0.06227280521510525,0.2623774879462972,0.6771492643490855,0.49930058782777986,2308.5416330832663,0.06227280521510525,3,dataset/3/50135.jpg
0,0.22092532472137502,0.3873885090721657,0.36002756672269143,4993.6509541749,0.048807999103245,0.22543869171509046,0.41808655756118945,0.38218368161394545,4738.527698555397,0.048807999103245,0.23125519969431904,0.4877737168302691,0.39785618155335595,4174.979295331028,0.048807999103245,0.22989213955760193,0.4843551167895476,0.39071561347608386,4198.688232376465,0.048807999103245,3,dataset/3/50134.jpg
0,0.2538461152728927,0.41340281649749216,0.45775178504187064,4055.0669157608695,0.06443785023913873,0.2623036966154725,0.45547704142007955,0.4893232847490828,3760.301553103106,0.06443785023913873,0.26793869422109157,0.49817144334223323,0.5115800000873588,3464.9261054841895,0.06443785023913873,0.26279660656760667,0.48134496202939864,0.49482653427290924,3581.4911184822367,0.06443785023913873,3,dataset/3/50130.jpg
0,0.23727487599801417,0.4976439512264289,0.4142963829052917,4076.417073246047,0.056299366779872996,0.2538715701626292,0.5843656893234589,0.4793415977958708,3378.8392801785603,0.056299366779872996,0.2829108326917459,0.7144022352979614,0.5732290826362416,2331.556324110672,0.056299366779872996,0.2549045589344701,0.5993424286457862,0.4815429691671004,3256.696152892306,0.056299366779872996,3,dataset/3/50131.jpg
0,0.22844411348520244,0.43589544856314166,0.3844075537804402,4592.020812747036,0.05218671298604005,0.23044037826053687,0.457293775089479,0.3885603211264082,4414.957715915431,0.05218671298604005,0.21999845857428837,0.340934587792957,0.3464912595815196,5360.126621170948,0.05218671298604005,0.2235521051152838,0.376646440352178,0.36490696073544127,5070.900877301755,0.05218671298604005,3,dataset/3/50125.jpg
0,0.25080565622921286,0.36557259501020356,0.4240811660119026,4453.019330533597,0.06290347719656611,0.2895343541088579,0.6157669083237657,0.5549286530045122,2698.2897265794536,0.06290347719656611,0.25940911719923515,0.42198267729829464,0.46103568878719015,4064.5802248023715,0.06290347719656611,0.24858004795319716,0.340778138849294,0.4154894098151677,4629.128774257549,0.06290347719656611,3,dataset/3/ich-diease.jpg.jpg
0,0.25338858921122287,0.628534955576224,0.46792315898590087,2511.357059041502,0.06420577714245385,0.25558752229943643,0.6437870827795434,0.4744161112886743,2404.6202957405912,0.06420577714245385,0.2558816798230297,0.6540349638355334,0.4728983872388667,2337.697535820158,0.06420577714245385,0.25966523608363445,0.6619272097575418,0.49088602132679654,2282.2667400334803,0.06420577714245385,3,dataset/3/50127.jpg
0,0.21188188326813623,0.27912147712746105,0.28888537733626557,5492.539649209486,0.04489393245725211,0.22408301915048592,0.44337477937006187,0.35226163025789337,4222.334940169881,0.04489393245725211,0.2611593596263739,0.6978572151579302,0.4864739655501316,2289.6058238636365,0.04489393245725211,0.223426929030882,0.44156742032966406,0.347504472332664,4235.863568727138,0.04489393245725211,2,dataset/2/AH1.jpg
0,0.2240634533113686,0.39501103604494336,0.34558462506248366,4651.296303730237,0.05020443110981586,0.23509553565289676,0.5132236718924736,0.38266592673770394,3729.726067952136,0.05020443110981586,0.26665337481107165,0.7232631631568088,0.4973801703945368,2119.647094244071,0.05020443110981586,0.2374798430993206,0.5418970346752852,0.3920595205959365,3510.102718705438,0.05020443110981586,2,dataset/2/ikannila.jpg
0,0.22891020646650545,0.4833594055076918,0.38111427283212196,4002.510174777668,0.05239988262453815,0.23407137270587133,0.5317649428804289,0.3972823535677514,3621.3474951949906,0.05239988262453815,0.24709351546887445,0.6265312934651807,0.4412212719001123,2892.2734683794465,0.05239988262453815,0.23243683693385725,0.5241172241085013,0.39098969287734264,3680.863026226052,0.05239988262453815,2,dataset/2/AH2.jpg
0,0.22037284494014533,0.37326599570378366,0.3165764922315606,4538.798434412055,0.048564190787013344,0.22709198515221227,0.4489700583594797,0.34558943347726,3974.25914501829,0.048564190787013344,0.24344082469096842,0.5968803025959243,0.40918357780882,2909.533643157115,0.048564190787013344,0.2314907560242226,0.5004770345479225,0.3631052614053145,3602.5600626201253,0.048564190787013344,2,dataset/2/AH3.jpg
